group	fill	colour	x	y	clickSelects
144	#FFFFFF	#D3D3D3	-24.95	5.5	10
134	#FFFFFF	#D3D3D3	-24.45	6	10
134	#FFFFFF	#D3D3D3	-24	6.45	10
134	#FFFFFF	#D3D3D3	-23.55	6	10
134	#FFFFFF	#D3D3D3	-24	5.55	10
134	#FFFFFF	#D3D3D3	-24.45	6	10
123	#FFFFFF	#D3D3D3	-23.95	6.5	20
123	#FFFFFF	#D3D3D3	-23.5	6.95	20
123	#FFFFFF	#D3D3D3	-23.05	6.5	20
123	#FFFFFF	#D3D3D3	-23.5	6.05	20
123	#FFFFFF	#D3D3D3	-23.95	6.5	20
114	#FFFFFF	#D3D3D3	-23.45	7	20
114	#FFFFFF	#D3D3D3	-23	7.45	20
114	#FFFFFF	#D3D3D3	-22.55	7	20
114	#FFFFFF	#D3D3D3	-23	6.55	20
114	#FFFFFF	#D3D3D3	-23.45	7	20
105	#FFFFFF	#D3D3D3	-22.95	7.5	20
105	#FFFFFF	#D3D3D3	-22.5	7.95	20
105	#FFFFFF	#D3D3D3	-22.05	7.5	20
105	#FFFFFF	#D3D3D3	-22.5	7.05	20
105	#FFFFFF	#D3D3D3	-22.95	7.5	20
97	#FFFFFF	#D3D3D3	-22.45	8	20
97	#FFFFFF	#D3D3D3	-22	8.45	20
97	#FFFFFF	#D3D3D3	-21.55	8	20
97	#FFFFFF	#D3D3D3	-22	7.55	20
97	#FFFFFF	#D3D3D3	-22.45	8	20
257	#E67CA5	#484848	-29.45	0	7
257	#E67CA5	#484848	-29	0.45	7
257	#E67CA5	#484848	-28.55	0	7
257	#E67CA5	#484848	-29	-0.45	7
257	#E67CA5	#484848	-29.45	0	7
242	#E67CA5	#484848	-28.95	0.5	7
242	#E67CA5	#484848	-28.5	0.95	7
242	#E67CA5	#484848	-28.05	0.5	7
242	#E67CA5	#484848	-28.5	0.05	7
242	#E67CA5	#484848	-28.95	0.5	7
228	#F4B3C9	#7E7E7E	-28.45	1	35
228	#F4B3C9	#7E7E7E	-28	1.45	35
228	#F4B3C9	#7E7E7E	-27.55	1	35
228	#F4B3C9	#7E7E7E	-28	0.55	35
228	#F4B3C9	#7E7E7E	-28.45	1	35
214	#F4B3C9	#7E7E7E	-27.95	1.5	35
214	#F4B3C9	#7E7E7E	-27.5	1.95	35
214	#F4B3C9	#7E7E7E	-27.05	1.5	35
214	#F4B3C9	#7E7E7E	-27.5	1.05	35
214	#F4B3C9	#7E7E7E	-27.95	1.5	35
205	#F4B3C9	#7E7E7E	-27.45	2	35
205	#F4B3C9	#7E7E7E	-27	2.45	35
205	#F4B3C9	#7E7E7E	-26.55	2	35
205	#F4B3C9	#7E7E7E	-27	1.55	35
205	#F4B3C9	#7E7E7E	-27.45	2	35
191	#F4B3C9	#7E7E7E	-26.95	2.5	35
191	#F4B3C9	#7E7E7E	-26.5	2.95	35
191	#F4B3C9	#7E7E7E	-26.05	2.5	35
191	#F4B3C9	#7E7E7E	-26.5	2.05	35
191	#F4B3C9	#7E7E7E	-26.95	2.5	35
179	#F4B3C9	#7E7E7E	-26.45	3	35
179	#F4B3C9	#7E7E7E	-26	3.45	35
179	#F4B3C9	#7E7E7E	-25.55	3	35
179	#F4B3C9	#7E7E7E	-26	2.55	35
179	#F4B3C9	#7E7E7E	-26.45	3	35
166	#F4B3C9	#7E7E7E	-25.95	3.5	35
166	#F4B3C9	#7E7E7E	-25.5	3.95	35
166	#F4B3C9	#7E7E7E	-25.05	3.5	35
166	#F4B3C9	#7E7E7E	-25.5	3.05	35
166	#F4B3C9	#7E7E7E	-25.95	3.5	35
155	#F4B3C9	#7E7E7E	-25.45	4	35
155	#F4B3C9	#7E7E7E	-25	4.45	35
155	#F4B3C9	#7E7E7E	-24.55	4	35
155	#F4B3C9	#7E7E7E	-25	3.55	35
155	#F4B3C9	#7E7E7E	-25.45	4	35
143	#F4B3C9	#7E7E7E	-24.95	4.5	35
143	#F4B3C9	#7E7E7E	-24.5	4.95	35
143	#F4B3C9	#7E7E7E	-24.05	4.5	35
143	#F4B3C9	#7E7E7E	-24.5	4.05	35
143	#F4B3C9	#7E7E7E	-24.95	4.5	35
133	#FFFFFF	#D3D3D3	-24.45	5	24
133	#FFFFFF	#D3D3D3	-24	5.45	24
133	#FFFFFF	#D3D3D3	-23.55	5	24
133	#FFFFFF	#D3D3D3	-24	4.55	24
133	#FFFFFF	#D3D3D3	-24.45	5	24
122	#FFFFFF	#D3D3D3	-23.95	5.5	10
122	#FFFFFF	#D3D3D3	-23.5	5.95	10
122	#FFFFFF	#D3D3D3	-23.05	5.5	10
122	#FFFFFF	#D3D3D3	-23.5	5.05	10
122	#FFFFFF	#D3D3D3	-23.95	5.5	10
113	#FFFFFF	#D3D3D3	-23.45	6	20
113	#FFFFFF	#D3D3D3	-23	6.45	20
113	#FFFFFF	#D3D3D3	-22.55	6	20
113	#FFFFFF	#D3D3D3	-23	5.55	20
113	#FFFFFF	#D3D3D3	-23.45	6	20
104	#FFFFFF	#D3D3D3	-22.95	6.5	10
104	#FFFFFF	#D3D3D3	-22.5	6.95	10
104	#FFFFFF	#D3D3D3	-22.05	6.5	10
104	#FFFFFF	#D3D3D3	-22.5	6.05	10
104	#FFFFFF	#D3D3D3	-22.95	6.5	10
96	#FFFFFF	#D3D3D3	-22.45	7	10
96	#FFFFFF	#D3D3D3	-22	7.45	10
96	#FFFFFF	#D3D3D3	-21.55	7	10
96	#FFFFFF	#D3D3D3	-22	6.55	10
96	#FFFFFF	#D3D3D3	-22.45	7	10
88	#FFFFFF	#D3D3D3	-21.95	7.5	10
88	#FFFFFF	#D3D3D3	-21.5	7.95	10
88	#FFFFFF	#D3D3D3	-21.05	7.5	10
88	#FFFFFF	#D3D3D3	-21.5	7.05	10
88	#FFFFFF	#D3D3D3	-21.95	7.5	10
227	#E67CA5	#484848	-28.45	0	7
227	#E67CA5	#484848	-28	0.45	7
227	#E67CA5	#484848	-27.55	0	7
227	#E67CA5	#484848	-28	-0.45	7
227	#E67CA5	#484848	-28.45	0	7
213	#E67CA5	#484848	-27.95	0.5	7
213	#E67CA5	#484848	-27.5	0.95	7
213	#E67CA5	#484848	-27.05	0.5	7
213	#E67CA5	#484848	-27.5	0.05	7
213	#E67CA5	#484848	-27.95	0.5	7
200	#F4B3C9	#7E7E7E	-27.45	1	35
200	#F4B3C9	#7E7E7E	-27	1.45	35
200	#F4B3C9	#7E7E7E	-26.55	1	35
200	#F4B3C9	#7E7E7E	-27	0.55	35
200	#F4B3C9	#7E7E7E	-27.45	1	35
187	#F4B3C9	#7E7E7E	-26.95	1.5	35
187	#F4B3C9	#7E7E7E	-26.5	1.95	35
187	#F4B3C9	#7E7E7E	-26.05	1.5	35
187	#F4B3C9	#7E7E7E	-26.5	1.05	35
187	#F4B3C9	#7E7E7E	-26.95	1.5	35
178	#F4B3C9	#7E7E7E	-26.45	2	35
178	#F4B3C9	#7E7E7E	-26	2.45	35
178	#F4B3C9	#7E7E7E	-25.55	2	35
178	#F4B3C9	#7E7E7E	-26	1.55	35
178	#F4B3C9	#7E7E7E	-26.45	2	35
165	#F4B3C9	#7E7E7E	-25.95	2.5	35
165	#F4B3C9	#7E7E7E	-25.5	2.95	35
165	#F4B3C9	#7E7E7E	-25.05	2.5	35
165	#F4B3C9	#7E7E7E	-25.5	2.05	35
165	#F4B3C9	#7E7E7E	-25.95	2.5	35
154	#F4B3C9	#7E7E7E	-25.45	3	35
154	#F4B3C9	#7E7E7E	-25	3.45	35
154	#F4B3C9	#7E7E7E	-24.55	3	35
154	#F4B3C9	#7E7E7E	-25	2.55	35
154	#F4B3C9	#7E7E7E	-25.45	3	35
142	#F4B3C9	#7E7E7E	-24.95	3.5	35
142	#F4B3C9	#7E7E7E	-24.5	3.95	35
142	#F4B3C9	#7E7E7E	-24.05	3.5	35
142	#F4B3C9	#7E7E7E	-24.5	3.05	35
142	#F4B3C9	#7E7E7E	-24.95	3.5	35
132	#FFFFFF	#D3D3D3	-24.45	4	24
132	#FFFFFF	#D3D3D3	-24	4.45	24
132	#FFFFFF	#D3D3D3	-23.55	4	24
132	#FFFFFF	#D3D3D3	-24	3.55	24
132	#FFFFFF	#D3D3D3	-24.45	4	24
121	#FFFFFF	#D3D3D3	-23.95	4.5	24
121	#FFFFFF	#D3D3D3	-23.5	4.95	24
121	#FFFFFF	#D3D3D3	-23.05	4.5	24
121	#FFFFFF	#D3D3D3	-23.5	4.05	24
121	#FFFFFF	#D3D3D3	-23.95	4.5	24
112	#FFFFFF	#D3D3D3	-23.45	5	10
112	#FFFFFF	#D3D3D3	-23	5.45	10
112	#FFFFFF	#D3D3D3	-22.55	5	10
112	#FFFFFF	#D3D3D3	-23	4.55	10
112	#FFFFFF	#D3D3D3	-23.45	5	10
103	#FFFFFF	#D3D3D3	-22.95	5.5	10
103	#FFFFFF	#D3D3D3	-22.5	5.95	10
103	#FFFFFF	#D3D3D3	-22.05	5.5	10
103	#FFFFFF	#D3D3D3	-22.5	5.05	10
103	#FFFFFF	#D3D3D3	-22.95	5.5	10
95	#FFFFFF	#D3D3D3	-22.45	6	10
95	#FFFFFF	#D3D3D3	-22	6.45	10
95	#FFFFFF	#D3D3D3	-21.55	6	10
95	#FFFFFF	#D3D3D3	-22	5.55	10
95	#FFFFFF	#D3D3D3	-22.45	6	10
87	#FFFFFF	#D3D3D3	-21.95	6.5	10
87	#FFFFFF	#D3D3D3	-21.5	6.95	10
87	#FFFFFF	#D3D3D3	-21.05	6.5	10
87	#FFFFFF	#D3D3D3	-21.5	6.05	10
87	#FFFFFF	#D3D3D3	-21.95	6.5	10
80	#FFFFFF	#D3D3D3	-21.45	7	10
80	#FFFFFF	#D3D3D3	-21	7.45	10
80	#FFFFFF	#D3D3D3	-20.55	7	10
80	#FFFFFF	#D3D3D3	-21	6.55	10
80	#FFFFFF	#D3D3D3	-21.45	7	10
199	#E67CA5	#484848	-27.45	0	7
199	#E67CA5	#484848	-27	0.45	7
199	#E67CA5	#484848	-26.55	0	7
199	#E67CA5	#484848	-27	-0.45	7
199	#E67CA5	#484848	-27.45	0	7
186	#E67CA5	#484848	-26.95	0.5	7
186	#E67CA5	#484848	-26.5	0.95	7
186	#E67CA5	#484848	-26.05	0.5	7
186	#E67CA5	#484848	-26.5	0.05	7
186	#E67CA5	#484848	-26.95	0.5	7
174	#E67CA5	#484848	-26.45	1	7
174	#E67CA5	#484848	-26	1.45	7
174	#E67CA5	#484848	-25.55	1	7
174	#E67CA5	#484848	-26	0.55	7
174	#E67CA5	#484848	-26.45	1	7
162	#E67CA5	#484848	-25.95	1.5	7
162	#E67CA5	#484848	-25.5	1.95	7
162	#E67CA5	#484848	-25.05	1.5	7
162	#E67CA5	#484848	-25.5	1.05	7
162	#E67CA5	#484848	-25.95	1.5	7
153	#F4B3C9	#7E7E7E	-25.45	2	35
153	#F4B3C9	#7E7E7E	-25	2.45	35
153	#F4B3C9	#7E7E7E	-24.55	2	35
153	#F4B3C9	#7E7E7E	-25	1.55	35
153	#F4B3C9	#7E7E7E	-25.45	2	35
141	#F4B3C9	#7E7E7E	-24.95	2.5	35
141	#F4B3C9	#7E7E7E	-24.5	2.95	35
141	#F4B3C9	#7E7E7E	-24.05	2.5	35
141	#F4B3C9	#7E7E7E	-24.5	2.05	35
141	#F4B3C9	#7E7E7E	-24.95	2.5	35
131	#F4B3C9	#7E7E7E	-24.45	3	35
131	#F4B3C9	#7E7E7E	-24	3.45	35
131	#F4B3C9	#7E7E7E	-23.55	3	35
131	#F4B3C9	#7E7E7E	-24	2.55	35
131	#F4B3C9	#7E7E7E	-24.45	3	35
120	#FFFFFF	#D3D3D3	-23.95	3.5	24
120	#FFFFFF	#D3D3D3	-23.5	3.95	24
120	#FFFFFF	#D3D3D3	-23.05	3.5	24
120	#FFFFFF	#D3D3D3	-23.5	3.05	24
120	#FFFFFF	#D3D3D3	-23.95	3.5	24
111	#FFFFFF	#D3D3D3	-23.45	4	24
111	#FFFFFF	#D3D3D3	-23	4.45	24
111	#FFFFFF	#D3D3D3	-22.55	4	24
111	#FFFFFF	#D3D3D3	-23	3.55	24
111	#FFFFFF	#D3D3D3	-23.45	4	24
102	#FFFFFF	#D3D3D3	-22.95	4.5	24
102	#FFFFFF	#D3D3D3	-22.5	4.95	24
102	#FFFFFF	#D3D3D3	-22.05	4.5	24
102	#FFFFFF	#D3D3D3	-22.5	4.05	24
102	#FFFFFF	#D3D3D3	-22.95	4.5	24
94	#FFFFFF	#D3D3D3	-22.45	5	10
94	#FFFFFF	#D3D3D3	-22	5.45	10
94	#FFFFFF	#D3D3D3	-21.55	5	10
94	#FFFFFF	#D3D3D3	-22	4.55	10
94	#FFFFFF	#D3D3D3	-22.45	5	10
86	#FFFFFF	#D3D3D3	-21.95	5.5	10
86	#FFFFFF	#D3D3D3	-21.5	5.95	10
86	#FFFFFF	#D3D3D3	-21.05	5.5	10
86	#FFFFFF	#D3D3D3	-21.5	5.05	10
86	#FFFFFF	#D3D3D3	-21.95	5.5	10
79	#FFFFFF	#D3D3D3	-21.45	6	10
79	#FFFFFF	#D3D3D3	-21	6.45	10
79	#FFFFFF	#D3D3D3	-20.55	6	10
79	#FFFFFF	#D3D3D3	-21	5.55	10
79	#FFFFFF	#D3D3D3	-21.45	6	10
72	#FFFFFF	#D3D3D3	-20.95	6.5	10
72	#FFFFFF	#D3D3D3	-20.5	6.95	10
72	#FFFFFF	#D3D3D3	-20.05	6.5	10
72	#FFFFFF	#D3D3D3	-20.5	6.05	10
72	#FFFFFF	#D3D3D3	-20.95	6.5	10
173	#E67CA5	#484848	-26.45	0	7
173	#E67CA5	#484848	-26	0.45	7
173	#E67CA5	#484848	-25.55	0	7
173	#E67CA5	#484848	-26	-0.45	7
173	#E67CA5	#484848	-26.45	0	7
161	#E67CA5	#484848	-25.95	0.5	7
161	#E67CA5	#484848	-25.5	0.95	7
161	#E67CA5	#484848	-25.05	0.5	7
161	#E67CA5	#484848	-25.5	0.05	7
161	#E67CA5	#484848	-25.95	0.5	7
150	#E67CA5	#484848	-25.45	1	7
150	#E67CA5	#484848	-25	1.45	7
150	#E67CA5	#484848	-24.55	1	7
150	#E67CA5	#484848	-25	0.55	7
150	#E67CA5	#484848	-25.45	1	7
139	#F4B3C9	#7E7E7E	-24.95	1.5	35
139	#F4B3C9	#7E7E7E	-24.5	1.95	35
139	#F4B3C9	#7E7E7E	-24.05	1.5	35
139	#F4B3C9	#7E7E7E	-24.5	1.05	35
139	#F4B3C9	#7E7E7E	-24.95	1.5	35
130	#F4B3C9	#7E7E7E	-24.45	2	35
130	#F4B3C9	#7E7E7E	-24	2.45	35
130	#F4B3C9	#7E7E7E	-23.55	2	35
130	#F4B3C9	#7E7E7E	-24	1.55	35
130	#F4B3C9	#7E7E7E	-24.45	2	35
119	#FFFFFF	#D3D3D3	-23.95	2.5	24
119	#FFFFFF	#D3D3D3	-23.5	2.95	24
119	#FFFFFF	#D3D3D3	-23.05	2.5	24
119	#FFFFFF	#D3D3D3	-23.5	2.05	24
119	#FFFFFF	#D3D3D3	-23.95	2.5	24
110	#FFFFFF	#D3D3D3	-23.45	3	24
110	#FFFFFF	#D3D3D3	-23	3.45	24
110	#FFFFFF	#D3D3D3	-22.55	3	24
110	#FFFFFF	#D3D3D3	-23	2.55	24
110	#FFFFFF	#D3D3D3	-23.45	3	24
101	#FFFFFF	#D3D3D3	-22.95	3.5	24
101	#FFFFFF	#D3D3D3	-22.5	3.95	24
101	#FFFFFF	#D3D3D3	-22.05	3.5	24
101	#FFFFFF	#D3D3D3	-22.5	3.05	24
101	#FFFFFF	#D3D3D3	-22.95	3.5	24
93	#FFFFFF	#D3D3D3	-22.45	4	24
93	#FFFFFF	#D3D3D3	-22	4.45	24
93	#FFFFFF	#D3D3D3	-21.55	4	24
93	#FFFFFF	#D3D3D3	-22	3.55	24
93	#FFFFFF	#D3D3D3	-22.45	4	24
85	#FFFFFF	#D3D3D3	-21.95	4.5	10
85	#FFFFFF	#D3D3D3	-21.5	4.95	10
85	#FFFFFF	#D3D3D3	-21.05	4.5	10
85	#FFFFFF	#D3D3D3	-21.5	4.05	10
85	#FFFFFF	#D3D3D3	-21.95	4.5	10
78	#FFFFFF	#D3D3D3	-21.45	5	10
78	#FFFFFF	#D3D3D3	-21	5.45	10
78	#FFFFFF	#D3D3D3	-20.55	5	10
78	#FFFFFF	#D3D3D3	-21	4.55	10
78	#FFFFFF	#D3D3D3	-21.45	5	10
71	#FFFFFF	#D3D3D3	-20.95	5.5	10
71	#FFFFFF	#D3D3D3	-20.5	5.95	10
71	#FFFFFF	#D3D3D3	-20.05	5.5	10
71	#FFFFFF	#D3D3D3	-20.5	5.05	10
71	#FFFFFF	#D3D3D3	-20.95	5.5	10
65	#FFFFFF	#D3D3D3	-20.45	6	10
65	#FFFFFF	#D3D3D3	-20	6.45	10
65	#FFFFFF	#D3D3D3	-19.55	6	10
65	#FFFFFF	#D3D3D3	-20	5.55	10
65	#FFFFFF	#D3D3D3	-20.45	6	10
149	#E67CA5	#484848	-25.45	0	7
149	#E67CA5	#484848	-25	0.45	7
149	#E67CA5	#484848	-24.55	0	7
149	#E67CA5	#484848	-25	-0.45	7
149	#E67CA5	#484848	-25.45	0	7
138	#E67CA5	#484848	-24.95	0.5	7
138	#E67CA5	#484848	-24.5	0.95	7
138	#E67CA5	#484848	-24.05	0.5	7
138	#E67CA5	#484848	-24.5	0.05	7
138	#E67CA5	#484848	-24.95	0.5	7
128	#F4B3C9	#7E7E7E	-24.45	1	35
128	#F4B3C9	#7E7E7E	-24	1.45	35
128	#F4B3C9	#7E7E7E	-23.55	1	35
128	#F4B3C9	#7E7E7E	-24	0.55	35
128	#F4B3C9	#7E7E7E	-24.45	1	35
118	#F4B3C9	#7E7E7E	-23.95	1.5	35
118	#F4B3C9	#7E7E7E	-23.5	1.95	35
118	#F4B3C9	#7E7E7E	-23.05	1.5	35
118	#F4B3C9	#7E7E7E	-23.5	1.05	35
118	#F4B3C9	#7E7E7E	-23.95	1.5	35
109	#FFFFFF	#D3D3D3	-23.45	2	24
109	#FFFFFF	#D3D3D3	-23	2.45	24
109	#FFFFFF	#D3D3D3	-22.55	2	24
109	#FFFFFF	#D3D3D3	-23	1.55	24
109	#FFFFFF	#D3D3D3	-23.45	2	24
100	#FFFFFF	#D3D3D3	-22.95	2.5	24
100	#FFFFFF	#D3D3D3	-22.5	2.95	24
100	#FFFFFF	#D3D3D3	-22.05	2.5	24
100	#FFFFFF	#D3D3D3	-22.5	2.05	24
100	#FFFFFF	#D3D3D3	-22.95	2.5	24
92	#FFFFFF	#D3D3D3	-22.45	3	24
92	#FFFFFF	#D3D3D3	-22	3.45	24
92	#FFFFFF	#D3D3D3	-21.55	3	24
92	#FFFFFF	#D3D3D3	-22	2.55	24
92	#FFFFFF	#D3D3D3	-22.45	3	24
84	#FFFFFF	#D3D3D3	-21.95	3.5	24
84	#FFFFFF	#D3D3D3	-21.5	3.95	24
84	#FFFFFF	#D3D3D3	-21.05	3.5	24
84	#FFFFFF	#D3D3D3	-21.5	3.05	24
84	#FFFFFF	#D3D3D3	-21.95	3.5	24
77	#FFFFFF	#D3D3D3	-21.45	4	10
77	#FFFFFF	#D3D3D3	-21	4.45	10
77	#FFFFFF	#D3D3D3	-20.55	4	10
77	#FFFFFF	#D3D3D3	-21	3.55	10
77	#FFFFFF	#D3D3D3	-21.45	4	10
70	#FFFFFF	#D3D3D3	-20.95	4.5	10
70	#FFFFFF	#D3D3D3	-20.5	4.95	10
70	#FFFFFF	#D3D3D3	-20.05	4.5	10
70	#FFFFFF	#D3D3D3	-20.5	4.05	10
70	#FFFFFF	#D3D3D3	-20.95	4.5	10
64	#FFFFFF	#D3D3D3	-20.45	5	10
64	#FFFFFF	#D3D3D3	-20	5.45	10
64	#FFFFFF	#D3D3D3	-19.55	5	10
64	#FFFFFF	#D3D3D3	-20	4.55	10
64	#FFFFFF	#D3D3D3	-20.45	5	10
52	#FFFFFF	#D3D3D3	-19.95	5.5	10
52	#FFFFFF	#D3D3D3	-19.5	5.95	10
52	#FFFFFF	#D3D3D3	-19.05	5.5	10
52	#FFFFFF	#D3D3D3	-19.5	5.05	10
52	#FFFFFF	#D3D3D3	-19.95	5.5	10
127	#E67CA5	#484848	-24.45	0	7
127	#E67CA5	#484848	-24	0.45	7
127	#E67CA5	#484848	-23.55	0	7
127	#E67CA5	#484848	-24	-0.45	7
127	#E67CA5	#484848	-24.45	0	7
117	#E67CA5	#484848	-23.95	0.5	7
117	#E67CA5	#484848	-23.5	0.95	7
117	#E67CA5	#484848	-23.05	0.5	7
117	#E67CA5	#484848	-23.5	0.05	7
117	#E67CA5	#484848	-23.95	0.5	7
108	#F4B3C9	#7E7E7E	-23.45	1	35
108	#F4B3C9	#7E7E7E	-23	1.45	35
108	#F4B3C9	#7E7E7E	-22.55	1	35
108	#F4B3C9	#7E7E7E	-23	0.55	35
108	#F4B3C9	#7E7E7E	-23.45	1	35
99	#F4B3C9	#7E7E7E	-22.95	1.5	35
99	#F4B3C9	#7E7E7E	-22.5	1.95	35
99	#F4B3C9	#7E7E7E	-22.05	1.5	35
99	#F4B3C9	#7E7E7E	-22.5	1.05	35
99	#F4B3C9	#7E7E7E	-22.95	1.5	35
91	#FFFFFF	#D3D3D3	-22.45	2	24
91	#FFFFFF	#D3D3D3	-22	2.45	24
91	#FFFFFF	#D3D3D3	-21.55	2	24
91	#FFFFFF	#D3D3D3	-22	1.55	24
91	#FFFFFF	#D3D3D3	-22.45	2	24
83	#F4B3C9	#7E7E7E	-21.95	2.5	35
83	#F4B3C9	#7E7E7E	-21.5	2.95	35
83	#F4B3C9	#7E7E7E	-21.05	2.5	35
83	#F4B3C9	#7E7E7E	-21.5	2.05	35
83	#F4B3C9	#7E7E7E	-21.95	2.5	35
76	#FFFFFF	#D3D3D3	-21.45	3	24
76	#FFFFFF	#D3D3D3	-21	3.45	24
76	#FFFFFF	#D3D3D3	-20.55	3	24
76	#FFFFFF	#D3D3D3	-21	2.55	24
76	#FFFFFF	#D3D3D3	-21.45	3	24
69	#FFFFFF	#D3D3D3	-20.95	3.5	10
69	#FFFFFF	#D3D3D3	-20.5	3.95	10
69	#FFFFFF	#D3D3D3	-20.05	3.5	10
69	#FFFFFF	#D3D3D3	-20.5	3.05	10
69	#FFFFFF	#D3D3D3	-20.95	3.5	10
63	#FFFFFF	#D3D3D3	-20.45	4	10
63	#FFFFFF	#D3D3D3	-20	4.45	10
63	#FFFFFF	#D3D3D3	-19.55	4	10
63	#FFFFFF	#D3D3D3	-20	3.55	10
63	#FFFFFF	#D3D3D3	-20.45	4	10
51	#FFFFFF	#D3D3D3	-19.95	4.5	10
51	#FFFFFF	#D3D3D3	-19.5	4.95	10
51	#FFFFFF	#D3D3D3	-19.05	4.5	10
51	#FFFFFF	#D3D3D3	-19.5	4.05	10
51	#FFFFFF	#D3D3D3	-19.95	4.5	10
46	#FFFFFF	#D3D3D3	-19.45	5	10
46	#FFFFFF	#D3D3D3	-19	5.45	10
46	#FFFFFF	#D3D3D3	-18.55	5	10
46	#FFFFFF	#D3D3D3	-19	4.55	10
46	#FFFFFF	#D3D3D3	-19.45	5	10
107	#E67CA5	#484848	-23.45	0	7
107	#E67CA5	#484848	-23	0.45	7
107	#E67CA5	#484848	-22.55	0	7
107	#E67CA5	#484848	-23	-0.45	7
107	#E67CA5	#484848	-23.45	0	7
98	#E67CA5	#484848	-22.95	0.5	7
98	#E67CA5	#484848	-22.5	0.95	7
98	#E67CA5	#484848	-22.05	0.5	7
98	#E67CA5	#484848	-22.5	0.05	7
98	#E67CA5	#484848	-22.95	0.5	7
90	#F4B3C9	#7E7E7E	-22.45	1	35
90	#F4B3C9	#7E7E7E	-22	1.45	35
90	#F4B3C9	#7E7E7E	-21.55	1	35
90	#F4B3C9	#7E7E7E	-22	0.55	35
90	#F4B3C9	#7E7E7E	-22.45	1	35
82	#F4B3C9	#7E7E7E	-21.95	1.5	35
82	#F4B3C9	#7E7E7E	-21.5	1.95	35
82	#F4B3C9	#7E7E7E	-21.05	1.5	35
82	#F4B3C9	#7E7E7E	-21.5	1.05	35
82	#F4B3C9	#7E7E7E	-21.95	1.5	35
75	#F4B3C9	#7E7E7E	-21.45	2	35
75	#F4B3C9	#7E7E7E	-21	2.45	35
75	#F4B3C9	#7E7E7E	-20.55	2	35
75	#F4B3C9	#7E7E7E	-21	1.55	35
75	#F4B3C9	#7E7E7E	-21.45	2	35
68	#FFFFFF	#D3D3D3	-20.95	2.5	24
68	#FFFFFF	#D3D3D3	-20.5	2.95	24
68	#FFFFFF	#D3D3D3	-20.05	2.5	24
68	#FFFFFF	#D3D3D3	-20.5	2.05	24
68	#FFFFFF	#D3D3D3	-20.95	2.5	24
62	#FFFFFF	#D3D3D3	-20.45	3	10
62	#FFFFFF	#D3D3D3	-20	3.45	10
62	#FFFFFF	#D3D3D3	-19.55	3	10
62	#FFFFFF	#D3D3D3	-20	2.55	10
62	#FFFFFF	#D3D3D3	-20.45	3	10
50	#FFFFFF	#D3D3D3	-19.95	3.5	10
50	#FFFFFF	#D3D3D3	-19.5	3.95	10
50	#FFFFFF	#D3D3D3	-19.05	3.5	10
50	#FFFFFF	#D3D3D3	-19.5	3.05	10
50	#FFFFFF	#D3D3D3	-19.95	3.5	10
45	#FFFFFF	#D3D3D3	-19.45	4	10
45	#FFFFFF	#D3D3D3	-19	4.45	10
45	#FFFFFF	#D3D3D3	-18.55	4	10
45	#FFFFFF	#D3D3D3	-19	3.55	10
45	#FFFFFF	#D3D3D3	-19.45	4	10
40	#FFFFFF	#D3D3D3	-18.95	4.5	10
40	#FFFFFF	#D3D3D3	-18.5	4.95	10
40	#FFFFFF	#D3D3D3	-18.05	4.5	10
40	#FFFFFF	#D3D3D3	-18.5	4.05	10
40	#FFFFFF	#D3D3D3	-18.95	4.5	10
89	#E67CA5	#484848	-22.45	0	7
89	#E67CA5	#484848	-22	0.45	7
89	#E67CA5	#484848	-21.55	0	7
89	#E67CA5	#484848	-22	-0.45	7
89	#E67CA5	#484848	-22.45	0	7
81	#E67CA5	#484848	-21.95	0.5	7
81	#E67CA5	#484848	-21.5	0.95	7
81	#E67CA5	#484848	-21.05	0.5	7
81	#E67CA5	#484848	-21.5	0.05	7
81	#E67CA5	#484848	-21.95	0.5	7
74	#F4B3C9	#7E7E7E	-21.45	1	35
74	#F4B3C9	#7E7E7E	-21	1.45	35
74	#F4B3C9	#7E7E7E	-20.55	1	35
74	#F4B3C9	#7E7E7E	-21	0.55	35
74	#F4B3C9	#7E7E7E	-21.45	1	35
67	#F4B3C9	#7E7E7E	-20.95	1.5	35
67	#F4B3C9	#7E7E7E	-20.5	1.95	35
67	#F4B3C9	#7E7E7E	-20.05	1.5	35
67	#F4B3C9	#7E7E7E	-20.5	1.05	35
67	#F4B3C9	#7E7E7E	-20.95	1.5	35
61	#FFFFFF	#D3D3D3	-20.45	2	24
61	#FFFFFF	#D3D3D3	-20	2.45	24
61	#FFFFFF	#D3D3D3	-19.55	2	24
61	#FFFFFF	#D3D3D3	-20	1.55	24
61	#FFFFFF	#D3D3D3	-20.45	2	24
49	#FFFFFF	#D3D3D3	-19.95	2.5	10
49	#FFFFFF	#D3D3D3	-19.5	2.95	10
49	#FFFFFF	#D3D3D3	-19.05	2.5	10
49	#FFFFFF	#D3D3D3	-19.5	2.05	10
49	#FFFFFF	#D3D3D3	-19.95	2.5	10
44	#FFFFFF	#D3D3D3	-19.45	3	10
44	#FFFFFF	#D3D3D3	-19	3.45	10
44	#FFFFFF	#D3D3D3	-18.55	3	10
44	#FFFFFF	#D3D3D3	-19	2.55	10
44	#FFFFFF	#D3D3D3	-19.45	3	10
